,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
44099,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-06,-28.0,-5.0,146.0,-48.0,-54.0,18.0
44100,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-07,-30.0,-9.0,105.0,-49.0,-54.0,19.0
44101,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-08,-36.0,-12.0,40.0,-52.0,-54.0,20.0
44102,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-09,-33.0,-9.0,61.0,-50.0,-53.0,19.0
44103,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-10,-32.0,-5.0,133.0,-46.0,-51.0,17.0
44104,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-11,-38.0,-11.0,108.0,-37.0,-15.0,7.0
44105,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-12,-38.0,-13.0,210.0,-34.0,-14.0,4.0
44106,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-13,-28.0,-5.0,166.0,-48.0,-53.0,17.0
44107,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-14,-29.0,-9.0,135.0,-49.0,-54.0,18.0
44108,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-15,-27.0,-9.0,100.0,-50.0,-51.0,18.0
44109,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-16,-24.0,-7.0,145.0,-50.0,-52.0,18.0
44110,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-17,-24.0,-5.0,202.0,-46.0,-50.0,16.0
44111,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-18,-33.0,-11.0,121.0,-37.0,-15.0,5.0
44112,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-19,-36.0,-17.0,80.0,-41.0,-16.0,5.0
44113,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-20,-22.0,-5.0,212.0,-50.0,-53.0,16.0
44114,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-21,-22.0,-8.0,194.0,-50.0,-54.0,17.0
44115,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-22,-25.0,-8.0,192.0,-48.0,-54.0,17.0
44116,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-23,-21.0,-8.0,174.0,-50.0,-54.0,17.0
44117,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-24,-27.0,-9.0,157.0,-47.0,-52.0,16.0
44118,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-25,-35.0,-17.0,17.0,-40.0,-18.0,7.0
44119,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-26,-34.0,-15.0,101.0,-37.0,-14.0,4.0
44120,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-27,-25.0,-12.0,61.0,-52.0,-57.0,17.0
44121,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-28,-18.0,-6.0,163.0,-49.0,-55.0,17.0
44122,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-29,-19.0,-3.0,183.0,-46.0,-55.0,16.0
44123,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-30,-11.0,5.0,158.0,-47.0,-55.0,16.0
44124,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-07-31,-29.0,-12.0,147.0,-47.0,-57.0,14.0
44125,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-01,-33.0,-11.0,87.0,-38.0,-18.0,5.0
44126,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-02,-30.0,-12.0,167.0,-33.0,-11.0,2.0
44127,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-03,-13.0,-8.0,155.0,-49.0,-56.0,15.0
44128,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-04,-9.0,-10.0,161.0,-48.0,-56.0,15.0
44129,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-05,-10.0,-11.0,155.0,-47.0,-55.0,15.0
44130,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-06,-16.0,-8.0,156.0,-49.0,-55.0,15.0
44131,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-07,-25.0,-11.0,120.0,-47.0,-54.0,15.0
44132,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-08,-33.0,-15.0,84.0,-40.0,-16.0,4.0
44133,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-09,-33.0,-18.0,151.0,-36.0,-12.0,2.0
44134,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-10,-6.0,-8.0,143.0,-49.0,-56.0,14.0
44135,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-11,-5.0,-10.0,131.0,-48.0,-56.0,15.0
44136,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-12,-7.0,-11.0,117.0,-48.0,-55.0,15.0
44137,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-13,-18.0,-11.0,102.0,-50.0,-55.0,16.0
44138,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-14,-23.0,-15.0,43.0,-47.0,-54.0,15.0
44139,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-15,-33.0,-20.0,2.0,-41.0,-17.0,6.0
44140,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-16,-32.0,-21.0,31.0,-39.0,-12.0,4.0
44141,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-17,-4.0,-13.0,,-47.0,-56.0,15.0
44142,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-18,0.0,-11.0,,-47.0,-54.0,14.0
44143,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-19,-12.0,-19.0,,-47.0,-55.0,16.0
44144,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-20,-12.0,-8.0,,-46.0,-53.0,14.0
44145,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-21,-22.0,-11.0,,-45.0,-52.0,14.0
44146,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-22,-29.0,-16.0,,-34.0,-14.0,5.0
44147,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-23,-29.0,-18.0,,-34.0,-11.0,2.0
44148,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-24,4.0,-10.0,,-45.0,-54.0,13.0
44149,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-25,1.0,-14.0,,-47.0,-56.0,15.0
44150,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-26,5.0,-10.0,,-42.0,-52.0,13.0
44151,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-27,-20.0,-19.0,,-52.0,-54.0,15.0
44152,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-28,-18.0,-11.0,,-47.0,-52.0,14.0
44153,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-29,-28.0,-17.0,,-39.0,-17.0,5.0
44154,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-30,-24.0,-18.0,,-31.0,-10.0,0.0
44155,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-08-31,11.0,-11.0,,-54.0,-73.0,16.0
44156,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-01,-12.0,-5.0,,-45.0,-53.0,13.0
44157,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-02,-16.0,-11.0,,-43.0,-51.0,14.0
44158,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-03,-14.0,-12.0,,-45.0,-51.0,14.0
44159,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-04,-15.0,-10.0,,-38.0,-48.0,12.0
44160,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-05,-20.0,-12.0,,-33.0,-13.0,4.0
44161,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-06,-22.0,-10.0,,-33.0,-13.0,2.0
44162,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-07,-12.0,-6.0,,-39.0,-51.0,12.0
44163,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-08,-13.0,-3.0,,-38.0,-52.0,12.0
44164,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-09,-15.0,-7.0,,-37.0,-49.0,12.0
44165,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-10,-12.0,-7.0,,-41.0,-48.0,11.0
44166,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-11,-14.0,-6.0,98.0,-35.0,-46.0,11.0
44167,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-12,-24.0,-9.0,66.0,-30.0,-14.0,4.0
44168,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-13,-23.0,-10.0,128.0,-31.0,-11.0,2.0
44169,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-14,-16.0,-2.0,132.0,-39.0,-43.0,11.0
44170,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-15,-16.0,1.0,112.0,-36.0,-45.0,12.0
44171,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-16,-17.0,-6.0,113.0,-36.0,-43.0,12.0
44172,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-17,-15.0,-9.0,109.0,-41.0,-44.0,11.0
44173,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-18,-17.0,-7.0,104.0,-36.0,-42.0,11.0
44174,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-19,-23.0,-12.0,69.0,-31.0,-13.0,4.0
44175,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-20,-24.0,-11.0,126.0,-32.0,-11.0,3.0
44176,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-21,-15.0,-5.0,108.0,-37.0,-44.0,11.0
44177,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-22,-17.0,-3.0,99.0,-35.0,-46.0,12.0
44178,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-23,-23.0,-10.0,40.0,-36.0,-43.0,13.0
44179,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-24,-20.0,-11.0,42.0,-43.0,-44.0,13.0
44180,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-25,-20.0,-8.0,32.0,-35.0,-42.0,13.0
44181,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-26,-27.0,-12.0,-1.0,-36.0,-13.0,6.0
44182,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-27,-30.0,-14.0,24.0,-40.0,-13.0,5.0
44183,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-28,-17.0,-5.0,89.0,-39.0,-42.0,12.0
44184,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-29,-19.0,-5.0,53.0,-37.0,-44.0,13.0
44185,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-09-30,-22.0,-11.0,31.0,-35.0,-42.0,13.0
44186,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-01,-18.0,-8.0,55.0,-43.0,-40.0,13.0
44187,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-02,-31.0,-21.0,-10.0,-39.0,-40.0,14.0
44188,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-03,-29.0,-14.0,-14.0,-36.0,-15.0,8.0
44189,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-04,-36.0,-22.0,-34.0,-42.0,-15.0,6.0
44190,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-05,-20.0,-9.0,52.0,-36.0,-41.0,12.0
44191,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-06,-22.0,-4.0,40.0,-36.0,-43.0,12.0
44192,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-07,-20.0,-7.0,61.0,-36.0,-41.0,12.0
44193,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-08,-22.0,-13.0,25.0,-43.0,-41.0,13.0
44194,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-09,-22.0,-12.0,27.0,-38.0,-39.0,12.0
44195,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-10,-26.0,-13.0,4.0,-34.0,-11.0,6.0
44196,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-11,-26.0,-13.0,41.0,-32.0,-10.0,4.0
44197,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-12,-23.0,-12.0,27.0,-40.0,-40.0,13.0
44198,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-13,-27.0,-11.0,1.0,-40.0,-43.0,14.0
44199,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-14,-22.0,-6.0,39.0,-37.0,-39.0,13.0
44200,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-15,-18.0,-9.0,30.0,-43.0,-40.0,13.0
44201,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-16,-17.0,-5.0,36.0,-37.0,-37.0,12.0
44202,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-17,-28.0,-12.0,7.0,-39.0,-13.0,8.0
44203,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-18,-29.0,-12.0,34.0,-31.0,-14.0,6.0
44204,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-19,-20.0,-8.0,56.0,-43.0,-41.0,14.0
44205,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-20,-21.0,-4.0,60.0,-43.0,-43.0,14.0
44206,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-21,-30.0,-17.0,-7.0,-43.0,-42.0,15.0
44207,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-22,-18.0,-7.0,55.0,-45.0,-40.0,13.0
44208,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-23,-22.0,-9.0,37.0,-42.0,-41.0,14.0
44209,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-24,-30.0,-16.0,-9.0,-39.0,-13.0,8.0
44210,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-25,-27.0,-13.0,18.0,-31.0,-13.0,5.0
44211,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-26,-18.0,-11.0,48.0,-49.0,-51.0,15.0
44212,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-27,-25.0,-12.0,-11.0,-50.0,-54.0,16.0
44213,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-28,-21.0,-10.0,3.0,-46.0,-51.0,16.0
44214,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-29,-20.0,-14.0,-32.0,-51.0,-52.0,17.0
44215,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-30,-20.0,-10.0,-3.0,-43.0,-50.0,15.0
44216,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-10-31,-31.0,-12.0,-39.0,-40.0,-15.0,8.0
44217,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-01,-22.0,-9.0,-21.0,-28.0,-12.0,5.0
44218,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-02,-8.0,-2.0,1.0,-38.0,-40.0,12.0
44219,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-03,-7.0,2.0,-4.0,-36.0,-41.0,12.0
44220,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-04,3.0,0.0,19.0,-30.0,-38.0,11.0
44221,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-05,-44.0,-13.0,7.0,-52.0,-45.0,18.0
44222,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-06,-44.0,-7.0,7.0,-46.0,-44.0,18.0
44223,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-07,-49.0,-13.0,19.0,-51.0,-28.0,13.0
44224,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-08,-52.0,-13.0,18.0,-51.0,-32.0,11.0
44225,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-09,-42.0,-12.0,20.0,-46.0,-46.0,17.0
44226,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-10,-40.0,-5.0,24.0,-46.0,-48.0,17.0
44227,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-11,-43.0,-7.0,4.0,-46.0,-45.0,18.0
44228,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-12,-40.0,-8.0,19.0,-50.0,-46.0,18.0
44229,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-13,-39.0,-2.0,11.0,-42.0,-45.0,18.0
44230,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-14,-50.0,-14.0,-40.0,-52.0,-31.0,14.0
44231,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-15,-53.0,-16.0,-10.0,-47.0,-33.0,10.0
44232,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-16,-43.0,-12.0,2.0,-48.0,-46.0,17.0
44233,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-17,-42.0,-4.0,7.0,-47.0,-48.0,17.0
44234,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-18,-44.0,-9.0,13.0,-46.0,-46.0,18.0
44235,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-19,-43.0,-13.0,-11.0,-52.0,-47.0,18.0
44236,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-20,-44.0,-8.0,-17.0,-48.0,-45.0,19.0
44237,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-21,-47.0,-12.0,-9.0,-48.0,-28.0,13.0
44238,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-22,-48.0,-12.0,34.0,-45.0,-32.0,10.0
44239,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-23,-41.0,-10.0,7.0,-49.0,-46.0,17.0
44240,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-24,-39.0,-4.0,9.0,-47.0,-48.0,17.0
44241,GB,United Kingdom,Greater London,Redbridge,,GB-RDB,,ChIJcWrvVrqm2EcRoGjsoi2uDgQ,2020-11-25,-43.0,-12.0,-4.0,-48.0,-45.0,18.0
